transaction_id,client,date,categorie,montant
T30344,Mary Brown,2023-06-30,Vêtements,152.23
T30345,Barbara Pierce,2023-04-29,Électronique,436.19
T30346,Brian Lane,2023-06-28,Livres,109.35
T30347,Frances Vargas,2023-05-18,Jeux,359.45
T30348,Kristina Nguyen,2023-03-28,Jeux,198.97
T30349,Matthew Hoffman,2023-02-01,Électronique,299.76
T30350,Nicholas Gonzalez,2023-05-15,Vêtements,493.37
T30351,Shannon Frey,2023-03-19,Vêtements,196.6
T30352,Jason Ortiz,2023-04-10,Jeux,440.96
T30353,Michael Matthews,2023-01-07,Livres,16.88
T30354,Andrea Edwards,2023-01-17,Vêtements,248.36
T30355,Matthew Johnson,2023-06-24,Livres,34.17
T30356,Wendy Wells,2023-04-16,Maison,437.17
T30357,Kristi Middleton,2023-02-27,Électronique,497.62
T30358,Jennifer Gill,2023-05-29,Jeux,415.62
T30359,Randall Raymond,2023-05-06,Livres,77.71
T30360,Ms. Morgan Gonzalez,2023-03-07,Vêtements,357.55
T30361,Joe Gregory,2023-06-09,Électronique,176.19
T30362,Todd Alexander,2023-01-30,Électronique,299.73
T30363,Christopher Garcia,2023-04-13,Maison,128.06
T30364,Candice Buchanan,2023-06-18,Livres,464.62
T30365,Hannah Weber,2023-02-05,Jeux,420.94
T30366,Rebecca Williams,2023-03-18,Vêtements,498.69
T30367,Timothy Moreno,2023-03-04,Électronique,329.98
T30368,Hannah Tucker MD,2023-04-01,Jeux,108.72
T30369,Justin Smith,2023-04-02,Vêtements,382.03
T30370,Kelly Ford,2023-02-25,Vêtements,157.24
T30371,Melissa Parks,2023-06-28,Livres,39.47
T30372,Pamela Taylor,2023-06-04,Livres,449.78
T30373,Manuel Gay,2023-06-14,Vêtements,367.26
T30374,Jennifer Stone,2023-06-09,Électronique,32.46
T30375,Suzanne Garcia,2023-02-13,Vêtements,30.23
T30376,Sherry Blake,2023-06-09,Électronique,303.26
T30377,Cody Young,2023-04-26,Vêtements,446.16
T30378,Richard Stevens,2023-05-13,Livres,20.91
T30379,William Harris,2023-02-01,Vêtements,181.32
T30380,Rebecca Williams,2023-04-08,Maison,150.8
T30381,James Powers,2023-03-22,Vêtements,374.17
T30382,Andrew Orozco,2023-02-28,Vêtements,287.99
T30383,Stacey Hill,2023-02-01,Électronique,398.03
T30384,Kurt Quinn,2023-02-17,Jeux,329.85
T30385,Brian Brown,2023-06-16,Vêtements,390.76
T30386,Taylor Morales,2023-02-06,Jeux,203.12
T30387,Terry Ford,2023-06-22,Vêtements,53.06
T30388,Rhonda Wright,2023-03-27,Maison,100.6
T30389,Ronald West,2023-06-27,Livres,182.38
T30390,Mathew Matthews,2023-06-16,Vêtements,355.66
T30391,Douglas Hernandez,2023-02-01,Vêtements,387.42
T30392,Jessica Mclean,2023-03-09,Livres,411.4
T30393,Jennifer Robinson,2023-01-18,Jeux,264.89
T30394,Jordan Howard,2023-01-06,Jeux,173.25
T30395,Taylor Morgan,2023-03-05,Jeux,259.88
T30396,Robert Gordon,2023-02-21,Jeux,239.01
T30397,Mark Lara,2023-02-23,Jeux,360.83
T30398,Brenda Carrillo,2023-05-26,Jeux,372.27
T30399,Jacob Bonilla,2023-05-18,Électronique,429.16
T30400,Cassie Grimes,2023-05-05,Livres,118.49
T30401,Renee Thompson,2023-03-05,Vêtements,287.25
T30402,Danny Ramsey,2023-04-25,Jeux,448.31
T30403,Dustin Webster,2023-02-16,Électronique,15.88
T30404,Gabrielle Cox,2023-05-19,Jeux,186.14
T30405,Christy Hopkins,2023-06-22,Livres,141.11
T30406,Sarah Garza,2023-04-20,Jeux,131.3
T30407,David Miller,2023-04-24,Maison,99.77
T30408,Todd Estrada,2023-05-05,Livres,311.95
T30409,Larry Burton,2023-06-20,Vêtements,253.34
T30410,Timothy Steele,2023-05-01,Électronique,17.02
T30411,Sarah Roberson,2023-03-28,Électronique,363.3
T30412,Wendy Keller,2023-04-20,Jeux,185.97
T30413,David Lambert,2023-05-30,Maison,316.07
T30414,Brian Whitehead,2023-02-22,Vêtements,210.06
T30415,Jeremy Tate,2023-01-08,Jeux,151.5
T30416,Lance Taylor,2023-05-03,Livres,372.27
T30417,Johnathan James,2023-04-30,Jeux,67.94
T30418,Janet Luna,2023-06-12,Livres,43.48
T30419,James Thompson,2023-01-01,Maison,451.23
T30420,Melissa Price,2023-04-08,Vêtements,316.96
T30421,Paul Wu,2023-05-08,Vêtements,37.85
T30422,Kristina Taylor,2023-06-24,Vêtements,241.4
T30423,Felicia Davis,2023-04-05,Électronique,303.99
T30424,Kevin Martin,2023-01-16,Livres,193.06
T30425,Charles Cruz,2023-04-10,Livres,470.29
T30426,Derek Perez,2023-04-19,Livres,160.42
T30427,Jeffrey Tate,2023-03-30,Vêtements,58.49
T30428,Nina Walls,2023-02-20,Maison,277.84
T30429,Misty Harris,2023-06-19,Maison,57.15
T30430,Robin Clark,2023-05-01,Livres,56.14
T30431,Angela Smith,2023-03-26,Jeux,361.02
T30432,Cheryl Lee,2023-01-11,Maison,131.65
T30433,Allison Mcclure,2023-06-04,Jeux,174.04
T30434,David Mckee,2023-03-12,Jeux,135.43
T30435,Yvette Garcia,2023-02-04,Livres,195.58
T30436,Natasha Black,2023-05-19,Électronique,391.14
T30437,Daniel Kelly,2023-02-21,Jeux,229.08
T30438,James Hanson,2023-03-20,Vêtements,211.51
T30439,Dana Floyd,2023-06-22,Vêtements,342.08
T30440,Patrick Rowe,2023-05-10,Électronique,308.96
T30441,John Rodriguez,2023-05-20,Électronique,33.34
T30442,Sherri Miller,2023-06-19,Électronique,110.02
T30443,Kevin Avila,2023-03-03,Électronique,320.78
T30444,Stephanie Caldwell,2023-02-24,Maison,189.77
T30445,Michelle Ramirez,2023-05-22,Électronique,471.59
T30446,Teresa Hartman,2023-06-04,Électronique,273.5
T30447,Jacob Ruiz,2023-02-09,Livres,121.92
T30448,Matthew Kelly,2023-05-14,Maison,282.24
T30449,Timothy Terry,2023-05-12,Électronique,223.37
T30450,Mr. Wayne Moody,2023-03-19,Vêtements,277.27
T30451,Dr. Amanda Baker MD,2023-01-29,Jeux,301.62
T30452,Sonya Reed,2023-05-03,Vêtements,246.5
T30453,Elizabeth Vasquez,2023-04-14,Livres,131.24
T30454,Paul Campbell,2023-02-12,Électronique,221.23
T30455,Barbara Yu,2023-03-28,Vêtements,243.14
T30456,Lindsay Martinez,2023-04-10,Maison,432.0
T30457,Andrew Stokes,2023-01-30,Électronique,360.32
T30458,Danielle Watson,2023-02-02,Électronique,161.28
T30459,Charles Montgomery,2023-05-06,Électronique,221.34
T30460,Angela Martinez,2023-04-26,Vêtements,392.72
T30461,Brittney Whitaker,2023-05-15,Jeux,441.32
T30462,Elizabeth Smith,2023-01-24,Livres,236.6
T30463,Alison Reese,2023-03-22,Maison,336.93
T30464,Mary Weeks,2023-05-25,Jeux,94.96
T30465,Frank Baxter,2023-01-23,Électronique,267.96
T30466,Virginia Barnes,2023-06-14,Maison,334.72
T30467,April Sanchez,2023-04-01,Vêtements,147.78
T30468,Peter Chavez,2023-06-27,Vêtements,39.56
T30469,Robin Cohen,2023-06-19,Jeux,361.29
T30470,Mark Jones,2023-04-28,Jeux,404.25
T30471,Ronald King,2023-01-11,Électronique,271.32
T30472,Natalie Miller,2023-01-19,Livres,230.77
T30473,Raymond Warren,2023-01-11,Jeux,142.81
T30474,Christopher Andrews,2023-04-04,Électronique,137.96
T30475,Jeremy Strickland,2023-05-02,Maison,447.99
T30476,Mariah Smith,2023-05-11,Maison,242.59
T30477,Robert Grant,2023-06-01,Maison,302.64
T30478,Justin Ramos,2023-01-03,Vêtements,312.08
T30479,Cheryl Rose,2023-05-09,Jeux,300.6
T30480,Jason Mendoza,2023-04-24,Jeux,134.61
T30481,Dr. Lee Tucker,2023-06-04,Maison,110.4
T30482,Michael Morris,2023-06-02,Livres,428.11
T30483,Christopher Stewart,2023-05-01,Maison,65.91
T30484,Angela Yang,2023-03-13,Vêtements,393.2
T30485,Richard Wright,2023-01-19,Jeux,402.5
T30486,Molly Maxwell,2023-04-09,Jeux,459.37
T30487,Kerry Richardson,2023-05-01,Vêtements,43.41
T30488,Dr. Jean Smith MD,2023-03-14,Maison,425.8
T30489,Jennifer Sullivan,2023-05-06,Jeux,81.4
T30490,Nicholas Blackburn,2023-02-07,Livres,116.01
T30491,Benjamin Hines,2023-05-19,Électronique,25.54
T30492,Linda Oconnor,2023-04-03,Vêtements,476.24
T30493,Lauren Johnson,2023-02-13,Électronique,473.78
T30494,Charles Dunn,2023-04-26,Maison,125.01
T30495,Troy Pierce,2023-05-18,Livres,423.01
T30496,John Ruiz,2023-01-31,Livres,74.17
T30497,Tina Murphy,2023-04-11,Livres,99.85
T30498,Gabriela Gonzalez,2023-03-30,Livres,162.8
T30499,Victoria Gonzalez,2023-04-12,Livres,439.62
T30500,John Ellis,2023-03-24,Électronique,345.19
T30501,Robert Pratt,2023-04-28,Livres,349.58
T30502,Shelly Kelley,2023-05-09,Électronique,112.09
T30503,Tracy Wong,2023-06-02,Jeux,172.86
T30504,Philip Gray,2023-05-02,Jeux,153.93
T30505,Miranda Cruz,2023-05-23,Jeux,155.6
T30506,Amber Hill,2023-03-13,Vêtements,53.04
T30507,Pamela Osborn,2023-01-28,Jeux,469.17
T30508,Mr. Peter Garza,2023-05-23,Vêtements,486.98
T30509,Victor Santiago,2023-03-07,Vêtements,67.63
T30510,Jessica Frost,2023-06-03,Vêtements,282.42
T30511,Erica Harrison,2023-01-26,Livres,82.99
T30512,William Mejia,2023-06-17,Électronique,420.27
T30513,Mark Anderson,2023-01-05,Livres,28.08
T30514,Anna Walton,2023-03-02,Livres,307.47
T30515,Shelly Young,2023-03-20,Vêtements,178.36
T30516,Robin Patterson,2023-02-14,Livres,192.44
T30517,John Cruz,2023-01-21,Livres,445.56
T30518,Bridget Daniel,2023-01-27,Maison,293.31
T30519,Melissa Nguyen,2023-02-20,Livres,79.58
T30520,Donald Anderson,2023-01-13,Électronique,134.34
T30521,Tiffany Hoffman,2023-06-05,Jeux,145.19
T30522,Joshua Hanson,2023-04-13,Livres,268.3
T30523,Cynthia Guerra,2023-03-21,Jeux,125.15
T30524,Garrett Reid,2023-05-20,Jeux,343.19
T30525,Virginia Meadows,2023-05-14,Jeux,254.89
T30526,Sandra Taylor,2023-05-08,Vêtements,93.72
T30527,Shawn Hendrix,2023-01-21,Vêtements,366.57
T30528,Katherine Stephenson,2023-04-21,Jeux,56.57
T30529,Teresa Rubio,2023-03-06,Maison,492.83
T30530,Marvin Murillo,2023-03-27,Maison,318.13
T30531,Jenna Travis,2023-02-24,Vêtements,99.96
T30532,Chad Jordan,2023-04-07,Maison,171.78
T30533,Beth Mendoza,2023-04-27,Jeux,426.97
T30534,Stephanie Vazquez DDS,2023-04-09,Jeux,18.46
T30535,Stephen Fisher,2023-06-07,Maison,41.27
T30536,Ryan Garcia,2023-04-01,Livres,495.42
T30537,Jeremiah Brown MD,2023-02-15,Maison,484.87
T30538,Shawn Jensen,2023-06-29,Vêtements,369.09
T30539,Leslie Allison,2023-03-16,Électronique,370.05
T30540,Whitney Mitchell,2023-05-29,Électronique,88.12
T30541,Kyle Alvarez,2023-02-20,Jeux,337.7
T30542,Katherine Mann,2023-02-03,Électronique,32.44
T30543,Donna Phillips,2023-06-09,Jeux,305.35
T30544,Jeffrey Mills,2023-03-25,Maison,39.89
T30545,Richard Moreno,2023-06-21,Électronique,340.07
T30546,Mitchell Thompson,2023-06-21,Livres,341.35
T30547,Sydney Atkins,2023-03-25,Maison,300.07
T30548,Joe Sanchez,2023-04-18,Vêtements,135.84
T30549,Joanne Morris,2023-04-30,Électronique,79.43
T30550,Scott Sampson,2023-01-24,Vêtements,39.49
T30551,Emily Velazquez,2023-04-28,Livres,105.11
T30552,Maria Davenport,2023-02-05,Jeux,83.33
T30553,Fred Ryan,2023-02-12,Livres,114.78
T30554,Mark Andrews,2023-01-01,Électronique,86.99
T30555,Eric Chen,2023-04-29,Vêtements,331.31
T30556,Connor Crawford,2023-01-23,Vêtements,230.45
T30557,Michelle Blackburn,2023-03-29,Jeux,318.3
T30558,Dustin Hinton,2023-06-14,Livres,165.12
T30559,Gary Suarez,2023-05-05,Maison,462.91
T30560,Anna Smith,2023-06-13,Jeux,37.21
T30561,Matthew Smith,2023-05-14,Vêtements,325.82
T30562,Mark Cook,2023-06-18,Électronique,330.47
T30563,Tonya Santiago,2023-06-20,Électronique,427.93
T30564,Kristine Hawkins,2023-02-17,Maison,141.83
T30565,Michael Hall,2023-02-24,Maison,328.01
T30566,Dana Martinez,2023-06-03,Jeux,130.16
T30567,Natalie Webb,2023-04-10,Jeux,137.23
T30568,Alexander Young,2023-06-27,Livres,166.89
T30569,Tony Scott,2023-06-20,Maison,111.22
T30570,Nancy Aguilar,2023-04-14,Jeux,326.51
T30571,Trevor Sanchez,2023-05-12,Jeux,294.77
T30572,Tammy Jennings,2023-04-13,Jeux,259.81
T30573,Brian Baker,2023-01-12,Livres,166.7
T30574,Dustin Mann,2023-01-16,Jeux,40.35
T30575,Francisco Mitchell,2023-02-27,Jeux,494.58
T30576,Cynthia Mitchell,2023-05-30,Vêtements,487.76
T30577,Charlene Meyer,2023-02-17,Livres,72.3
T30578,Matthew Duran,2023-04-06,Vêtements,259.57
T30579,Jessica Smith,2023-06-08,Vêtements,46.82
T30580,John Rush,2023-04-02,Électronique,154.27
T30581,Whitney Kaiser,2023-01-13,Maison,76.02
T30582,Kelly Brown,2023-03-06,Livres,379.39
T30583,James Todd,2023-05-27,Électronique,272.73
T30584,Theresa Holland,2023-02-05,Maison,450.22
T30585,Raymond Smith,2023-03-23,Maison,157.81
T30586,Virginia Byrd,2023-03-23,Électronique,244.07
T30587,Richard Allen,2023-06-20,Électronique,326.95
T30588,Adam King,2023-05-07,Maison,424.76
T30589,Mrs. Karen Hernandez,2023-02-09,Jeux,130.64
T30590,Jeremy Mccoy,2023-02-19,Vêtements,329.59
T30591,Stephen Smith,2023-02-03,Livres,392.79
T30592,Elizabeth Gilmore,2023-01-01,Livres,39.99
T30593,Robert Williams MD,2023-02-03,Jeux,365.51
T30594,Kelly Clarke,2023-04-13,Livres,40.13
T30595,Ricky Vazquez,2023-04-12,Électronique,402.6
T30596,Katelyn Sutton,2023-04-08,Vêtements,376.85
T30597,Nicole Cooper,2023-06-25,Jeux,296.0
T30598,Sarah Smith,2023-06-03,Maison,367.42
T30599,Olivia Vance,2023-04-04,Vêtements,418.47
T30600,Julie Wheeler,2023-04-08,Vêtements,62.57
T30601,Jessica Barnett,2023-05-18,Jeux,337.29
T30602,Christine Ward,2023-02-05,Vêtements,412.11
T30603,Chase Huang,2023-05-23,Livres,494.35
T30604,Tony Johnson,2023-03-14,Livres,497.44
T30605,Todd Valencia,2023-05-07,Maison,467.08
T30606,Shane Robinson,2023-05-29,Maison,264.83
T30607,Cody Allen,2023-01-30,Électronique,436.77
T30608,Tiffany Boyer,2023-06-02,Jeux,25.93
T30609,Michael Kline,2023-03-09,Jeux,280.28
T30610,Christian Allen,2023-04-15,Vêtements,477.42
T30611,Michael Vance,2023-04-12,Vêtements,451.08
T30612,Kathleen Dawson,2023-01-31,Électronique,327.15
T30613,John Cantu,2023-02-11,Vêtements,209.54
T30614,Jimmy Castillo,2023-04-19,Vêtements,402.28
T30615,Pamela Williams,2023-04-15,Jeux,225.29
T30616,Thomas Bradford Jr.,2023-04-04,Maison,262.63
T30617,Kevin Mullins,2023-01-20,Vêtements,92.39
T30618,Nathaniel Collins,2023-02-20,Vêtements,487.13
T30619,Eric Brown,2023-05-26,Vêtements,41.81
T30620,Alexander Oconnor,2023-05-21,Maison,451.63
T30621,Kathleen Miller,2023-05-17,Maison,499.9
T30622,Dana Morales,2023-04-17,Jeux,374.71
T30623,Carla Medina,2023-04-03,Vêtements,327.25
T30624,Justin Mitchell,2023-06-25,Livres,58.89
T30625,Edward Ware,2023-01-31,Maison,229.14
T30626,John Kelly,2023-01-30,Vêtements,213.42
T30627,Nancy Branch,2023-01-16,Électronique,141.95
T30628,Charles Cain,2023-05-08,Livres,238.71
T30629,Mia Lopez,2023-04-11,Maison,87.11
T30630,Brandon Montgomery,2023-04-11,Vêtements,416.47
T30631,Cindy Davis,2023-06-27,Vêtements,344.8
T30632,Carly Mason,2023-05-30,Livres,154.06
T30633,John Jackson,2023-03-06,Livres,291.35
T30634,Daniel Boyd,2023-04-30,Jeux,21.16
T30635,Kevin Armstrong,2023-01-17,Vêtements,309.77
T30636,Samuel Gates,2023-03-30,Jeux,344.78
T30637,Jonathan Harris,2023-04-17,Électronique,102.48
T30638,Nicole Hall,2023-03-09,Maison,396.05
T30639,George Garcia,2023-02-06,Livres,306.36
T30640,Brittany Cain,2023-03-05,Vêtements,414.93
T30641,Julie Armstrong,2023-04-18,Livres,116.49
T30642,Virginia Bowen,2023-01-26,Électronique,388.95
T30643,Dr. Timothy Smith,2023-06-05,Électronique,116.33
T30644,Matthew Rice,2023-01-25,Livres,440.83
T30645,Kelsey Thompson,2023-04-02,Livres,265.33
T30646,Mr. Willie Jackson MD,2023-02-24,Maison,67.3
T30647,Diane Johnson,2023-03-16,Jeux,329.42
T30648,Chelsea Lloyd,2023-06-10,Jeux,85.35
T30649,Desiree Collins,2023-03-16,Livres,419.37
T30650,Russell Velasquez,2023-02-24,Livres,192.99
T30651,Debbie Evans,2023-04-26,Livres,21.26
T30652,John Hughes,2023-03-27,Jeux,176.71
T30653,Shannon Montgomery,2023-03-20,Livres,412.28
T30654,Raymond Turner,2023-06-29,Électronique,394.18
T30655,Peter Hodges,2023-04-26,Vêtements,300.3
T30656,Melody Cooper,2023-06-17,Livres,406.04
T30657,Tristan Lee,2023-03-03,Livres,349.69
T30658,Stephanie George,2023-02-13,Maison,120.21
T30659,Christina Wallace,2023-06-15,Vêtements,427.36
T30660,Dustin Harrison,2023-02-11,Livres,243.21
T30661,Monica Pitts,2023-06-01,Maison,195.01
T30662,Hunter Martin,2023-03-04,Électronique,420.88
T30663,Wesley Davis,2023-06-20,Vêtements,194.69
T30664,Brian Torres,2023-04-04,Livres,82.59
T30665,Shawn Russell,2023-06-11,Vêtements,478.77
T30666,Stephen Hernandez,2023-01-22,Jeux,185.86
T30667,Kevin Perez,2023-06-10,Électronique,380.12
T30668,Michael Rodriguez,2023-04-23,Jeux,29.48
T30669,Donna Fernandez,2023-04-01,Électronique,206.95
T30670,Jennifer Smith,2023-06-12,Électronique,125.06
T30671,Barbara Cole,2023-03-05,Maison,453.42
T30672,Ryan Walters,2023-05-24,Livres,432.88
T30673,Danny Miller,2023-03-22,Maison,13.31
T30674,James Owens,2023-05-24,Vêtements,374.26
T30675,Dr. Patricia Bauer,2023-01-02,Maison,131.12
T30676,Adam Hampton,2023-06-03,Livres,208.22
T30677,Julie Powers,2023-05-13,Électronique,242.09
T30678,Kathryn King,2023-03-20,Électronique,485.46
T30679,Carrie Jones,2023-03-18,Livres,125.27
T30680,Ronald Pope,2023-01-27,Vêtements,323.42
T30681,James Martin,2023-06-19,Livres,378.18
T30682,Joshua Edwards,2023-03-12,Maison,241.51
T30683,Melissa Mcintyre,2023-04-14,Maison,289.87
T30684,Rebecca Perez,2023-02-13,Jeux,366.1
T30685,Ronald Graham,2023-05-17,Vêtements,40.08
T30686,Paul Mueller,2023-06-30,Livres,493.11
T30687,Courtney Davis,2023-04-18,Jeux,13.79
T30688,Tara Caldwell,2023-03-17,Jeux,414.96
T30689,Chad Miller,2023-01-08,Maison,212.64
T30690,Eric Tanner,2023-04-23,Vêtements,218.96
T30691,Gregory Arias,2023-03-09,Maison,476.91
T30692,Rachel Smith,2023-04-15,Vêtements,67.15
T30693,Holly Campbell,2023-03-28,Électronique,334.62
T30694,Jennifer Brady,2023-01-23,Jeux,397.09
T30695,Larry Wells,2023-02-03,Électronique,495.26
T30696,Andrew Morgan,2023-01-01,Électronique,167.8
T30697,Margaret Nguyen,2023-06-28,Livres,390.92
T30698,David Montes,2023-05-29,Électronique,194.34
T30699,Jonathan Mason,2023-06-06,Jeux,450.27
T30700,Kyle Gibbs,2023-06-14,Livres,293.6
T30701,Tracy Tyler,2023-01-25,Livres,323.96
T30702,Justin Lopez,2023-05-31,Livres,338.99
T30703,Kaitlyn Walker,2023-03-26,Maison,24.57
T30704,Tara Lyons,2023-06-13,Jeux,261.79
T30705,Julie Stewart,2023-03-30,Électronique,333.92
T30706,Brittany Craig,2023-06-26,Livres,109.79
T30707,David Ward,2023-02-02,Électronique,159.5
T30708,Cheryl Martin MD,2023-04-16,Livres,74.96
T30709,Mark Fuentes II,2023-05-31,Maison,264.42
T30710,Lisa Ramsey,2023-06-25,Vêtements,328.78
T30711,Connie Reed,2023-06-10,Livres,266.3
T30712,Cynthia Valdez,2023-05-31,Électronique,133.32
T30713,Gary Thompson,2023-01-09,Jeux,107.21
T30714,Marissa Perez,2023-03-18,Jeux,412.37
T30715,Michael Garza,2023-02-12,Jeux,136.51
T30716,Brad Flynn,2023-02-02,Maison,124.88
T30717,April Robinson,2023-03-23,Électronique,185.89
T30718,Michael Taylor,2023-05-19,Électronique,420.19
T30719,Catherine Burns,2023-01-15,Jeux,299.1
T30720,Nicholas Murphy,2023-03-15,Électronique,241.24
T30721,Vickie Hernandez,2023-03-11,Maison,45.21
T30722,Melissa Hernandez,2023-03-31,Jeux,329.48
T30723,Jessica Martinez,2023-03-13,Jeux,499.49
T30724,Cynthia Morton,2023-02-14,Maison,65.69
T30725,Daniel Bailey,2023-05-07,Jeux,249.21
T30726,Tiffany Cohen,2023-05-28,Livres,15.39
T30727,Bobby Allen,2023-03-19,Électronique,430.56
T30728,Valerie Medina,2023-02-09,Jeux,202.7
T30729,Jeffrey Gray,2023-01-23,Livres,301.91
T30730,Jessica Osborn,2023-04-16,Maison,211.06
T30731,Marie Maddox,2023-04-10,Livres,206.14
T30732,Christopher Flores,2023-05-06,Jeux,404.2
T30733,Edwin Mooney,2023-02-05,Jeux,243.85
T30734,Paul Rivera,2023-03-24,Livres,25.49
T30735,Andrea Taylor,2023-03-07,Électronique,72.35
T30736,Sophia Williams,2023-01-15,Livres,422.7
T30737,Danielle Schmidt,2023-02-06,Vêtements,287.26
T30738,Leah Smith,2023-01-11,Vêtements,256.16
T30739,Susan Jackson,2023-01-11,Électronique,435.39
T30740,Nicholas Thomas,2023-04-02,Livres,376.38
T30741,Thomas Lopez,2023-04-15,Maison,428.86
T30742,Stephanie Ortiz,2023-02-27,Électronique,142.66
T30743,William Bradley,2023-02-23,Vêtements,470.88
T30744,Kyle Eaton,2023-01-08,Vêtements,260.19
T30745,Jonathan Johnson,2023-05-28,Livres,420.72
T30746,Mike King,2023-05-01,Électronique,444.52
T30747,Sarah Gonzalez,2023-02-03,Vêtements,447.51
T30748,Gabrielle Williams,2023-06-17,Livres,359.76
T30749,Oscar Smith,2023-05-22,Livres,162.86
T30750,Thomas Bowman,2023-06-18,Électronique,211.62
T30751,Mr. Eduardo Adams,2023-03-17,Électronique,95.18
T30752,Kristin Norman,2023-06-07,Maison,10.2
T30753,Nathan Hughes,2023-03-13,Vêtements,393.66
T30754,Francisco Hill,2023-03-15,Jeux,137.29
T30755,Kellie Fernandez,2023-02-02,Jeux,126.91
T30756,Logan Walter,2023-04-04,Livres,251.69
T30757,Robin Oconnor,2023-01-24,Électronique,49.38
T30758,Allen Boone,2023-06-06,Livres,277.01
T30759,Brittany Brady,2023-06-21,Livres,466.5
T30760,Tyler Liu,2023-03-24,Maison,120.25
T30761,Colin Villarreal,2023-04-21,Vêtements,86.52
T30762,Teresa Russell,2023-01-22,Vêtements,368.98
T30763,Heidi Young,2023-05-11,Livres,374.37
T30764,Melanie Mahoney,2023-05-01,Maison,129.18
T30765,Nicole Stokes,2023-04-07,Livres,432.59
T30766,Jeffrey Martin,2023-06-21,Maison,61.9
T30767,Maria Ochoa,2023-02-17,Jeux,80.67
T30768,Jeremy Johnson,2023-05-13,Livres,102.76
T30769,Joy Randall,2023-02-05,Vêtements,459.05
T30770,Ashley Marshall,2023-03-02,Vêtements,423.25
T30771,Michael Potts,2023-06-03,Électronique,143.67
T30772,Michael Li,2023-02-21,Jeux,364.09
T30773,Brandon Gibson,2023-03-14,Jeux,406.06
T30774,Kimberly Nielsen,2023-05-08,Électronique,81.09
T30775,Cynthia Turner,2023-02-26,Livres,389.58
T30776,Matthew Walker,2023-02-04,Vêtements,215.72
T30777,Jennifer Lopez,2023-01-30,Jeux,54.94
T30778,William Rice,2023-01-04,Jeux,442.81
T30779,Rebecca Richards,2023-06-21,Électronique,456.82
T30780,Christy Morrow,2023-03-13,Électronique,471.11
T30781,Amber Rose,2023-03-05,Vêtements,37.53
T30782,Dylan Allen,2023-06-06,Livres,31.24
T30783,Valerie Stephens,2023-05-03,Livres,153.64
T30784,Stephanie Gates,2023-02-21,Jeux,395.18
T30785,Charles Buchanan III,2023-03-22,Vêtements,450.68
T30786,Briana Oliver,2023-03-03,Maison,219.1
T30787,Henry Brandt,2023-04-27,Livres,379.73
T30788,Susan Montoya,2023-06-13,Vêtements,449.36
T30789,Nicholas Smith,2023-05-30,Électronique,272.43
T30790,Nina Mcpherson,2023-03-03,Électronique,393.47
T30791,David Anderson,2023-05-22,Jeux,16.52
T30792,Tyler Green,2023-02-19,Maison,490.96
